Time	Raw	5Hz	25Hz	50Hz	100Hz	200Hz	500Hz	1000Hz
10.7995	-881.21533	-987.698989	-939.8874174	-939.1694554	-939.3029417	-939.2713553	-939.0359127	-938.62531
10.8	-872.96679	-986.8790636	-934.3641868	-933.7394354	-933.8627284	-933.9641213	-934.4515001	-934.93811
10.8005	-865.76904	-986.0440155	-928.7071464	-928.1865601	-928.2973145	-928.4547893	-929.200418	-928.95349
10.801	-859.44056	-985.1935113	-922.9143371	-922.5102127	-922.6036191	-922.7184915	-922.7424104	-923.51337
10.8015	-852.39087	-984.3272139	-916.9838064	-916.7101946	-916.7843286	-916.812373	-916.2122095	-914.74909
10.802	-845.03553	-983.4447826	-910.9135949	-910.7864452	-910.8434603	-910.8005458	-910.4786977	-911.94067
10.8025	-837.30761	-982.5458723	-904.7017256	-904.7387793	-904.7822339	-904.6917431	-905.0904598	-903.86408
10.803	-828.35217	-981.6301337	-898.3462111	-898.5669224	-898.599809	-898.4640969	-899.0137733	-899.64667
10.8035	-820.80585	-980.6972128	-891.8450715	-892.2706861	-892.2963102	-892.1284039	-891.7853017	-892.79761
10.804	-814.31494	-979.7467502	-885.1963423	-885.8499906	-885.8732912	-885.7432943	-884.8890022	-882.43323
10.8045	-807.46112	-978.7783816	-878.3980634	-879.3045585	-879.3287837	-879.3291001	-879.2900649	-881.21533
10.805	-799.03107	-977.7917365	-871.4482778	-872.6337541	-872.6546965	-872.8136124	-873.2845134	-872.96679
10.8055	-789.89893	-976.7864385	-864.3450627	-865.836926	-865.8424571	-866.1136376	-866.2036637	-865.76904
10.806	-781.63611	-975.762105	-857.0865563	-858.9136712	-858.8874185	-859.1908461	-859.2099225	-859.44056
10.8065	-774.28552	-974.7183464	-849.6709675	-851.863797	-851.7884011	-852.0269055	-852.4128729	-852.39087
10.807	-764.79522	-973.654766	-842.0965887	-844.687328	-844.5481482	-844.627303	-845.0986116	-845.03553
10.8075	-757.4112	-972.5709599	-834.3618123	-837.3845394	-837.174335	-837.0502264	-836.9822138	-837.30761
10.808	-748.6134	-971.4665161	-826.4651366	-829.955814	-829.6778426	-829.399969	-828.5983227	-828.35217
10.8085	-740.18817	-970.3410146	-818.4051606	-822.4012834	-822.0675304	-821.7629123	-820.9904344	-820.80585
10.809	-729.29364	-969.1940263	-810.1805777	-814.7204512	-814.3447	-814.1307767	-814.2701171	-814.31494
10.8095	-719.82721	-968.0251135	-801.7901937	-806.9121633	-806.5031642	-806.4073904	-807.2113148	-807.46112
10.81	-709.30042	-966.8338287	-793.2329688	-798.9749527	-798.5353366	-798.5073656	-798.9513544	-799.03107
10.8105	-701.93078	-965.6197148	-784.5080576	-790.9073248	-790.4372877	-790.4307454	-790.1694471	-789.89893
10.811	-692.45478	-964.3823044	-775.6148272	-782.7076712	-782.207638	-782.2312822	-781.8105913	-781.63611
10.8115	-682.6253	-963.1211194	-766.5528662	-774.3740128	-773.8436652	-773.939578	-773.6764729	-774.28552
10.812	-673.12066	-961.8356706	-757.3220062	-765.9039155	-765.3402151	-765.5357301	-765.3754727	-764.79522
10.8125	-663.29126	-960.5254573	-747.9223535	-757.2945556	-756.6911057	-756.962496	-757.1460004	-757.4112
10.813	-650.30951	-959.1899667	-738.3543241	-748.5428206	-747.8911171	-748.1471036	-748.8404273	-748.6134
10.8135	-640.12664	-957.8286739	-728.6186847	-739.6454825	-738.9392585	-739.051091	-739.7352094	-740.18817
10.814	-632.76171	-956.4410408	-718.7165926	-730.5993385	-729.8415345	-729.7248185	-729.6653333	-729.29364
10.8145	-620.81165	-955.0265163	-708.6496181	-721.401065	-720.6090658	-720.2960285	-719.4405382	-719.82721
10.815	-609.59228	-953.5845354	-698.4197501	-712.046777	-711.2513065	-710.881002	-710.0361628	-709.30042
10.8155	-598.16766	-952.1145187	-688.0294026	-702.5316032	-701.7693566	-701.4925372	-701.3507862	-701.93078
10.816	-586.04559	-950.6158721	-677.4814451	-692.8496411	-692.155232	-692.0362291	-692.4091401	-692.45478
10.8165	-573.76599	-949.0879861	-666.7792566	-682.9942935	-682.3970528	-682.3925423	-682.9837397	-682.6253
10.817	-565.65119	-947.5302357	-655.9267809	-672.958624	-672.4842241	-672.4892669	-673.1960368	-673.12066
10.8175	-551.08377	-945.9419793	-644.9285715	-662.7355739	-662.4100249	-662.3321421	-662.3845757	-663.29126
10.818	-540.19403	-944.322559	-633.7898293	-652.3180585	-652.1719463	-652.0080016	-650.9918844	-650.30951
10.8185	-524.05044	-942.6712993	-622.5164185	-641.6987629	-641.7668323	-641.6063469	-640.8188964	-640.12664
10.819	-515.43894	-940.987507	-611.1148751	-630.8698327	-631.1839776	-631.1053841	-631.5581721	-632.76171
10.8195	-499.62487	-939.2704706	-599.5924451	-619.823093	-620.4065771	-620.3977887	-621.2758611	-620.81165
10.82	-483.5004	-937.5194597	-587.9571451	-608.5506778	-609.4196101	-609.4224448	-609.771688	-609.59228
10.8205	-470.84344	-935.7337244	-576.2178016	-597.0453815	-598.212931	-598.2103598	-597.8160168	-598.16766
10.821	-459.23724	-933.9124949	-564.3840656	-585.3006633	-586.7784833	-586.830162	-585.95081	-586.04559
10.8215	-443.96295	-932.0549809	-552.4664158	-573.3105705	-575.1060412	-575.3076478	-574.895578	-573.76599
10.822	-430.79971	-930.1603709	-540.4761642	-561.0697795	-563.1807877	-563.5705942	-564.1492571	-565.65119
10.8225	-414.82331	-928.2278315	-528.4254806	-548.5740283	-550.987252	-551.4963868	-552.1277603	-551.08377
10.823	-399.5633	-926.2565073	-516.3274217	-535.820761	-538.5167552	-539.0187767	-538.9265477	-540.19403
10.8235	-384.8096	-924.2455196	-504.1959342	-522.8094386	-525.7694978	-526.1485083	-526.1878253	-524.05044
10.824	-370.2326	-922.1939665	-492.0458268	-509.5415065	-512.7511753	-512.9143152	-513.6870319	-515.43894
10.8245	-357.23178	-920.1009216	-479.8927437	-496.0205064	-499.4721366	-499.3678409	-499.5168679	-499.62487
10.825	-339.34488	-917.9654337	-467.7531351	-482.2522966	-485.9484514	-485.6367696	-484.4659161	-483.5004
10.8255	-324.7822	-915.7865259	-455.6441903	-468.2448094	-472.1954366	-471.8486951	-470.9111971	-470.84344
10.826	-306.00215	-913.5631951	-443.5837495	-454.0076428	-458.2184801	-457.9969484	-458.2933816	-459.23724
10.8265	-289.70573	-911.2944109	-431.5902462	-439.5522947	-444.0143305	-443.9704674	-444.8154597	-443.96295
10.827	-273.72931	-908.9791153	-419.6826645	-424.892817	-429.5792784	-429.6845981	-430.2483492	-430.79971
10.8275	-258.46933	-906.6162219	-407.8804735	-410.0462688	-414.9141485	-415.1444107	-414.9921698	-414.82331
10.828	-244.61355	-904.2046151	-396.2035304	-395.0328534	-400.0243667	-400.4191807	-399.588443	-399.5633
10.8285	-228.13562	-901.7431493	-384.6719597	-379.8758337	-384.9168274	-385.5598223	-384.8137465	-384.8096
10.829	-211.46666	-899.2306483	-373.3060205	-364.6014487	-369.5973534	-370.5214606	-370.6928675	-370.2326
10.8295	-196.55533	-896.6659044	-362.1259816	-349.2391221	-354.0737314	-355.1773342	-356.1734961	-357.23178
10.83	-182.91925	-894.0476776	-351.1520023	-333.8219436	-338.3641526	-339.4290331	-340.4890021	-339.34488
10.8305	-169.06347	-891.3746952	-340.403993	-318.3869887	-322.5041664	-323.3069859	-323.7914771	-324.7822
10.831	-153.28766	-888.6456506	-329.9014359	-302.9751445	-306.5467652	-306.979245	-306.5530951	-306.00215
10.8315	-142.59372	-885.8592026	-319.6631659	-287.6304687	-290.5560929	-290.6772722	-289.5870563	-289.70573
10.832	-127.38627	-883.0139747	-309.7071282	-272.3992785	-274.5979012	-274.5792317	-273.7118326	-273.72931
10.8325	-118.94193	-880.1085541	-300.0501324	-257.3293265	-258.7324418	-258.7303963	-258.89206	-258.46933
10.833	-104.77092	-877.1414907	-290.7076251	-242.4693632	-243.0145475	-243.070556	-244.0218093	-244.61355
10.8335	-93.05488	-874.1112969	-281.6934769	-227.8690246	-227.4997614	-227.5486549	-228.0749684	-228.13562
10.834	-86.76461	-871.0164464	-273.0197601	-213.5786262	-212.2495627	-212.2135549	-211.8058467	-211.46666
10.8345	-78.00982	-867.8553736	-264.6964935	-199.6484748	-197.3292334	-197.1790012	-196.7377393	-196.55533
10.835	-69.59414	-864.6264726	-256.7313703	-186.1279164	-182.801832	-182.5287055	-182.6913908	-182.91925
10.8355	-61.00174	-861.328097	-249.1295003	-173.0646253	-168.7264319	-168.3037947	-168.535951	-169.06347
10.836	-58.55154	-857.9585585	-241.8931674	-160.5040906	-155.1597798	-154.5551247	-154.4183185	-153.28766
10.8365	-49.61048	-854.516127	-235.0215801	-148.4889355	-142.1552665	-141.3521453	-141.22531	-142.59372
10.837	-41.3763	-850.9990294	-228.5106187	-137.0581095	-129.7597469	-128.7578332	-129.1288182	-127.38627
10.8375	-36.48546	-847.4054491	-222.352596	-126.2461795	-118.0118417	-116.8325168	-117.2439089	-118.94193
10.838	-35.61619	-843.7335258	-216.5360349	-116.0827495	-106.9421107	-105.6700506	-105.0681726	-104.77092
10.8385	-26.14497	-839.9813546	-211.0454488	-106.5917766	-96.57124856	-95.39191037	-94.27570629	-93.05488
10.839	-22.64401	-836.1469857	-205.8611179	-97.79062162	-86.90366118	-86.0420625	-85.84396646	-86.76461
10.8395	-18.61288	-832.228424	-200.9588953	-89.68937296	-77.92530075	-77.52918262	-77.81342828	-78.00982
10.84	-16.68807	-828.2236286	-196.3100661	-82.29079016	-69.61157867	-69.71612228	-69.47378867	-69.59414
10.8405	-12.65696	-824.1305127	-191.8812214	-75.59022473	-61.93503144	-62.48210249	-62.61899401	-61.00174
10.841	-11.79245	-819.9469436	-187.6341294	-69.57522844	-54.86822359	-55.69352426	-56.77691654	-58.55154
10.8415	-6.87296	-815.6707419	-183.5256366	-64.22534602	-48.39024444	-49.24915457	-49.57933764	-49.61048
10.842	-10.37393	-811.299682	-179.5075885	-59.51192022	-42.4940984	-43.16767158	-42.22899212	-41.3763
10.8425	-6.68191	-806.8314915	-175.5267256	-55.39716953	-37.18282886	-37.51153446	-37.33570015	-36.48546
10.843	-2.66034	-802.2638512	-171.5245799	-51.83294768	-32.46087827	-32.2629983	-33.25377576	-35.61619
10.8435	-1.77675	-797.5943951	-167.4374273	-48.76005507	-28.33457475	-27.39542077	-27.72554647	-26.14497
10.844	0.34866	-792.8207106	-163.1962644	-46.10759045	-24.81282482	-22.98118279	-22.36793831	-22.64401
10.8445	-1.91048	-787.9403379	-158.7267666	-43.79166589	-21.89624581	-19.12634549	-18.81550104	-18.61288
10.845	-2.09676	-782.9507704	-153.9492665	-41.7140756	-19.56366585	-15.88213825	-16.13845437	-16.68807
10.8455	3.84963	-777.849455	-148.7787842	-39.76146915	-17.76422658	-13.26563048	-13.28521232	-12.65696
10.846	0.53494	-772.6337914	-143.1250959	-37.80481377	-16.41082049	-11.29949593	-10.62345546	-11.79245
10.8465	-0.17194	-767.3011332	-136.8928274	-35.6989332	-15.3707792	-9.983223137	-9.148065045	-6.872960001
10.847	-1.04599	-761.8487875	-129.981578	-33.28224128	-14.45537244	-9.205472832	-8.089002888	-10.37393
10.8475	0.683	-756.2740152	-122.2860956	-30.37706002	-13.41443504	-8.69179532	-6.44747241	-6.681910001
10.848	1.23226	-750.5740314	-113.6964993	-26.79045452	-11.93531132	-7.963992879	-6.300452213	-2.660339999
10.8485	-1.23226	-744.7460054	-104.098503	-22.31492309	-9.636011874	-6.141785239	-2.606225498	-1.776750001
10.849	-0.683	9.927757821	-21.7017124	-6.745098732	-2.961290454	-1.928338004	-1.458531525	0.34866
10.8495	1.04599	11.17016331	-21.6267047	-6.88060962	-2.865938949	-1.687057401	-1.919500429	-1.91048
10.85	0.17194	12.43721634	-21.41379589	-6.909032117	-2.570913246	-1.008978325	-0.313292321	-2.09676
10.8505	-0.53494	13.72860317	-21.06136635	-6.852943671	-2.181720512	-0.303366395	1.585356338	3.84963
10.851	-3.84963	15.04400925	-20.56699202	-6.730857946	-1.780950475	0.152598868	1.368105454	0.53494
10.8515	2.09676	16.38311928	-19.92741331	-6.556535839	-1.42001046	0.32004032	-0.2085976	-0.17194
10.852	1.91048	17.7456171	-19.138554	-6.339055831	-1.1228934	0.321501001	-0.506515401	-1.04599
10.8525	-0.34866	19.13118553	-18.19557745	-6.083429235	-0.898066401	0.253774679	0.394624263	0.683
10.853	1.77675	20.53950633	-17.09292607	-5.790882592	-0.743883898	0.135889315	0.438736953	1.23226
10.8535	2.66034	21.97026008	-15.82434337	-5.458787726	-0.64714561	-0.015554816	-0.439707978	-1.23226
10.854	6.68191	23.42312615	-14.38291602	-5.080841018	-0.584696363	-0.166742402	-0.392141316	-0.683
10.8545	10.37393	24.89778254	-12.7611389	-4.647535247	-0.52887741	-0.319359204	0.509858606	1.04599
10.855	6.87296	26.39390581	-10.9509701	-4.146393394	-0.448275951	-0.483463518	0.194670944	0.17194
10.8555	11.79245	27.91117102	-8.943878888	-3.56201197	-0.304732242	-0.584611517	-1.387193658	-0.53494
10.856	12.65696	29.44925162	-6.730924192	-2.87652379	-0.056808697	-0.484703191	-1.504279346	-3.84963
10.8565	16.68807	31.00781929	-4.302863069	-2.070473194	0.330179864	-0.123154079	0.424478343	2.09676
10.857	18.61288	32.58654387	-1.65023523	-1.123242417	0.881503046	0.460247495	1.446965132	1.91048
10.8575	22.64401	34.18509333	1.236588787	-0.012834963	1.620759363	1.271303417	0.810503598	-0.34866
10.858	26.14497	35.80313371	4.36733594	1.284013537	2.572034647	2.395148656	1.013688553	1.77675
10.8585	35.61619	37.44032903	7.751722885	2.791186179	3.752991066	3.857074398	3.41953007	2.66034
10.859	36.48546	39.09634125	11.39936284	4.532806708	5.17217788	5.54428514	6.720708552	6.68191
10.8595	41.3763	40.77083027	15.319711	6.533508618	6.836803704	7.303272577	8.583290984	10.37393
10.86	49.61048	42.463454	19.5220231	8.818933629	8.764239998	9.108342566	9.101185134	6.87296
10.8605	58.55154	44.17386836	24.01527739	11.4156481	10.98407416	11.0847558	10.53864903	11.79245
10.861	61.00174	45.90172724	28.80805785	14.35043509	13.53009154	13.3813388	13.29325564	12.65696
10.8615	69.59414	47.64668254	33.90844633	17.64971636	16.43455663	16.10303567	16.15300486	16.68807
10.862	78.00982	49.40838415	39.32393364	21.3392548	19.72721877	19.33106235	18.81412102	18.61288
10.8625	86.76461	51.18648006	45.06133038	25.44382073	23.43379342	23.12398337	22.36544184	22.64401
10.863	93.05488	52.98061645	51.1266752	29.98676729	27.57299062	27.47413159	27.72578324	26.14497
10.8635	104.77092	54.79043773	57.52515743	34.98978231	32.1564756	32.29401494	33.25420409	35.61619
10.864	118.94193	56.61558681	64.26107109	40.47307815	37.19609394	37.51449391	37.33565952	36.48546
10.8645	127.38627	58.45570527	71.33776926	46.45550759	42.71003456	43.15825046	42.22891863	41.3763
10.865	142.59372	60.31043353	78.75758444	52.95404649	48.71881709	49.23716475	49.57934461	49.61048
10.8655	153.28766	62.17941106	86.52175925	59.98334558	55.24264047	55.68370918	56.77692914	58.55154
10.866	169.06347	64.06227669	94.63042105	67.55588233	62.30877237	62.47583347	62.61899282	61.00174
10.8665	182.91925	65.95866892	103.0825476	75.68185726	69.95486217	69.71300858	69.4737865	69.59414
10.867	196.55533	67.86822614	111.8759	84.36843604	78.22147318	77.5282116	77.81342849	78.00982
10.8675	211.46666	69.79058701	121.0069686	93.6190835	87.1458263	86.04223797	85.84396683	86.76461
10.868	228.13562	71.72539081	130.4709449	103.433165	96.75932205	95.39251177	94.27570626	93.05488
10.8685	244.61355	73.6722778	140.2616868	113.8053196	107.0803838	105.6706655	105.0681725	104.77092
10.869	258.46933	75.63088968	150.3716969	124.724893	118.1070674	116.8329715	117.243909	118.94193
10.8695	273.72931	77.60087007	160.7921529	136.1760711	129.8197141	128.758099	129.1288182	127.38627
10.87	289.70573	79.58186516	171.5129683	148.1383625	142.1878034	141.3522614	141.22531	142.59372
10.8705	306.00215	81.57352427	182.5228493	160.5868874	155.1721103	154.5551476	154.4183185	153.28766
10.871	324.7822	83.57550051	193.809358	173.4926287	168.7248126	168.3037731	168.535951	169.06347
10.8715	339.34488	85.58745143	205.3589934	186.8228718	182.7913959	182.5286713	182.6913908	182.91925
10.872	357.23178	87.60903979	217.1572905	200.5417976	197.3139811	197.178971	196.7377393	196.55533
10.8725	370.2326	89.63993423	229.1889189	214.6109962	212.2324468	212.2135345	211.8058467	211.46666
10.873	384.8096	91.67981009	241.4377805	228.9898557	227.4828252	227.5486441	228.0749684	228.13562
10.8735	399.5633	93.72835015	253.8871247	243.6361856	242.9990871	243.070552	244.0218093	244.61355
10.874	414.82331	95.7852455	266.5196854	258.5071115	258.7191699	258.7303962	258.89206	258.46933
10.8745	430.79971	97.85019636	279.3178046	273.5597331	274.5870991	274.5792333	273.7118326	273.72931
10.875	443.96295	99.92291289	292.2635298	288.7513213	290.5477426	290.6772741	289.5870563	289.70573
10.8755	459.23724	102.0031159	305.338707	304.0394394	306.5406581	306.9792464	306.5530951	306.00215
10.876	470.84344	104.090538	318.5250943	319.3824034	322.4999886	323.3069868	323.7914771	324.7822
10.8765	483.5004	106.184924	331.8044994	334.7401394	338.3615479	339.4290335	340.4890021	339.34488
10.877	499.62487	108.2860321	345.1589201	350.0751354	354.0723447	355.1773344	356.1734961	357.23178
10.8775	515.43894	110.393635	358.5706663	365.3531289	369.5968594	370.5214605	370.6928675	370.2326
10.878	524.05044	112.5075202	372.0224488	380.543331	384.9169455	385.5598222	384.8137465	384.8096
10.8785	540.19403	114.6274911	385.4974336	395.6181571	400.0248679	400.4191806	399.588443	399.5633
10.879	551.08377	116.7533677	398.9792816	410.5527972	414.9148552	415.1444106	414.9921698	414.82331
10.8795	565.65119	118.8849874	412.4521989	425.3250567	429.5800601	429.6845981	430.2483492	430.79971
10.88	573.76599	121.0222057	425.9010007	439.9154887	444.0150975	443.9704674	444.8154597	443.96295
10.8805	586.04559	123.1648971	439.3111689	454.3075233	458.219176	457.9969484	458.2933816	459.23724
10.881	598.16766	125.3129558	452.6688893	468.4873734	472.1960311	471.8486951	470.9111971	470.84344
10.8815	609.59228	127.4662962	465.9610639	482.4436197	485.948933	485.6367696	484.4659161	483.5004
10.882	620.81165	129.624854	479.1753031	496.166592	499.4725072	499.3678409	499.5168679	499.62487
10.8825	632.76171	131.7885866	492.2999391	509.6481671	512.7514448	512.9143152	513.6870319	515.43894
10.883	640.12664	133.9574738	505.3240721	522.8822035	525.7696809	526.1485083	526.1878253	524.05044
10.8835	650.30951	136.1315188	518.2376007	535.8648097	538.5168682	539.0187767	538.9265477	540.19403
10.884	663.29126	138.3107484	531.0312178	548.5941441	550.9873109	551.4963868	552.1277603	551.08377
10.8845	673.12066	140.4952142	543.696407	561.0703211	563.1808072	563.5705942	564.1492571	565.65119
10.885	682.6253	142.6849928	556.225444	573.295458	575.1060338	575.3076478	574.895578	573.76599
10.8855	692.45478	144.8801867	568.6113703	585.2733771	586.7784593	586.830162	585.95081	586.04559
10.886	701.93078	147.0809245	580.8479429	597.0089701	598.2128983	598.2103598	597.8160168	598.16766
10.8865	709.30042	149.2873621	592.9295925	608.5077738	609.4195744	609.4224448	609.771688	609.59228
10.887	719.82721	151.4996823	604.8514021	619.7759348	620.4065423	620.3977887	621.2758611	620.81165
10.8875	729.29364	153.7180963	616.6090902	630.8202897	631.1839463	631.1053841	631.5581721	632.76171
10.888	740.18817	155.9428437	628.1989861	641.6483645	641.7668056	641.6063469	640.8188964	640.12664
10.8885	748.6134	158.1741933	639.6179812	652.2680235	652.1719248	652.0080016	650.9918844	650.30951
10.889	757.4112	160.4124433	650.8634608	662.6868412	662.4100084	662.3321421	662.3845757	663.29126
10.8895	764.79522	162.657922	661.9332603	672.9118831	672.4842123	672.4892669	673.1960368	673.12066
10.89	774.28552	164.9109884	672.8256534	682.9500144	682.3970449	682.3925423	682.9837397	682.6253
10.8905	781.63611	167.1720322	683.5393322	692.8081025	692.1552273	692.0362291	692.4091401	692.45478
10.891	789.89893	169.441475	694.0733688	702.4929196	701.7693545	701.4925372	701.3507862	701.93078
10.8915	799.03107	171.7197702	704.4271695	712.0109244	711.2513063	710.881002	710.0361628	709.30042
10.892	807.46112	174.0074034	714.6004202	721.3679046	720.6090669	720.2960285	719.4405382	719.82721
10.8925	814.31494	176.3048934	724.5930336	730.5686386	729.8415366	729.7248185	729.6653333	729.29364
10.893	820.80585	178.6127919	734.4051208	739.6169391	738.9392611	739.051091	739.7352094	740.18817
10.8935	828.35217	180.9316845	744.0369878	748.5160761	747.8911201	748.1471036	748.8404273	748.6134
10.894	837.30761	183.2621907	753.4891334	757.2692167	756.6911088	756.962496	757.1460004	757.4112
10.8945	845.03553	185.6049647	762.7622302	765.8795695	765.340218	765.5357301	765.3754727	764.79522
10.895	852.39087	187.9606957	771.8570899	774.3502436	773.8436678	773.939578	773.6764729	774.28552
10.8955	859.44056	190.3301082	780.7746263	782.684074	782.2076401	782.2312822	781.8105913	781.63611
10.896	865.76904	192.7139621	789.515826	790.883521	790.4372889	790.4307454	790.1694471	789.89893
10.8965	872.96679	195.1130536	798.0817219	798.9506045	798.5353364	798.5073656	798.9513544	799.03107
10.897	881.21533	197.5282152	806.4733777	806.8869886	806.5031622	806.4073904	807.2113148	807.46112
10.8975	882.43323	199.9603161	814.6918847	814.6942381	814.3446956	814.1307767	814.2701171	814.31494
10.898	892.79761	202.4102626	822.7383503	822.3739063	822.0675229	821.7629123	820.9904344	820.80585
10.8985	899.64667	204.8789986	830.6138645	829.9272493	829.6778314	829.399969	828.5983227	828.35217
10.899	903.86408	207.3675053	838.3194641	837.3548825	837.1743194	837.0502264	836.9822138	837.30761
10.8995	911.94067	209.8768022	845.856123	844.656811	844.5481278	844.627303	845.0986116	845.03553
10.9	914.74909	212.407947	853.2247644	851.8328063	851.7883758	852.0269055	852.4128729	852.39087
10.9005	923.51337	214.962036	860.4262746	858.8827669	858.8873887	859.1908461	859.2099225	859.44056
10.901	928.95349	217.5402047	867.4615041	865.8068598	865.842424	866.1136376	866.2036637	865.76904
10.9015	934.93811	220.1436276	874.3312603	872.6054889	872.6546626	872.8136124	873.2845134	872.96679
10.902	938.62531	222.7735187	881.0363023	879.279286	879.3287526	879.3291001	879.2900649	881.21533
10.9025	943.71197	225.4311319	887.5773406	885.8291485	885.8732684	885.7432943	884.8890022	882.43323
10.903	950.55628	228.1177608	893.9550194	892.2559732	892.2963031	892.1284039	891.7853017	892.79761
10.9035	953.54621	230.8347395	900.1698958	898.5603107	898.5998273	898.4640969	899.0137733	899.64667
10.904	960.03229	233.5834422	906.2224509	904.7425227	904.7822895	904.6917431	905.0904598	903.86408
10.9045	964.42163	236.3652841	912.1131121	910.8030826	910.8435671	910.8005458	910.4786977	911.94067
10.905	969.84259	239.1817209	917.8422564	916.7425469	916.784502	916.812373	916.2122095	914.74909
10.9055	976.87317	242.0342496	923.4102054	922.5613719	922.6038744	922.7184915	922.7424104	923.51337
10.906	976.35736	244.9244083	928.8172305	928.2598683	928.2976657	928.4547893	929.200418	928.95349
10.9065	983.90857	247.8537767	934.063578	933.8384523	933.8631851	933.9641213	934.4515001	934.93811
10.907	987.93964	250.8239759	939.1494969	939.2979124	939.3035056	939.2713553	939.0359127	938.62531
10.9075	991.1015	253.8366691	944.0752444	944.6392944	944.6256998	944.460442	944.1331891	943.71197
10.908	994.96545	256.8935611	948.8410795	949.8635689	949.8355517	949.5984168	949.5150806	950.55628
10.9085	998.63367	259.9963989	953.4472696	954.9714836	954.9353047	954.7140036	954.490615	953.54621
10.909	1001.80499	263.1469717	957.894108	959.9635616	959.9237682	959.8098291	959.3876036	960.03229
10.9095	1006.71491	266.3471108	962.1819306	964.8400629	964.7957839	964.8499313	964.8056907	964.42163
10.91	1012.68036	269.59869	966.3111388	969.6010165	969.5428069	969.7537336	970.3912826	969.84259
10.9105	1013.21057	272.9036257	970.2822358	974.2464485	974.1567428	974.4399997	974.8995809	976.87317
10.911	1016.71637	276.2638769	974.09587	978.7766895	978.6351597	978.8969914	978.5768956	976.35736
10.9115	1020.76178	279.6814452	977.7528594	983.192352	982.9812514	983.1698834	982.9813339	983.90857
10.912	1023.56537	283.1583751	981.2542001	987.4940308	987.1994377	987.283726	987.6740188	987.93964
10.9125	1025.495	286.696754	984.6010926	991.6822613	991.2953567	991.2544023	991.5194609	991.1015
10.913	1029.88428	290.298712	987.7949763	995.7575791	995.2776577	995.1375507	994.8794564	994.96545
10.9135	1031.12134	293.9664221	990.8375488	999.7203186	999.1555905	999.0042567	998.2877007	998.63367
10.914	1036.01215	297.7021003	993.7307816	1003.570325	1002.935179	1002.88602	1002.288248	1001.80499
10.9145	1039.35553	301.5080055	996.4769429	1007.306757	1006.616785	1006.731799	1007.10443	1006.71491
10.915	1042.17359	305.3864395	999.0786378	1010.928146	1010.196804	1010.42421	1011.326093	1012.68036
10.9155	1046.18548	309.3397469	1001.538871	1014.432794	1013.674786	1013.88548	1014.12327	1013.21057
10.916	1048.31091	313.3703155	1003.8611	1017.819022	1017.057813	1017.141088	1016.907916	1016.71637
10.9165	1049.51935	317.4805758	1006.04926	1021.084931	1020.356921	1020.258448	1020.319467	1020.76178
10.917	1050.40765	321.6730012	1008.107794	1024.228174	1023.583259	1023.297064	1023.443086	1023.56537
10.9175	1052.33246	325.950108	1010.041686	1027.245946	1026.747522	1026.326333	1026.161532	1025.495
10.918	1054.2478	330.3144549	1011.856504	1030.134917	1029.858002	1029.419422	1028.943561	1029.88428
10.9185	1060.22754	334.7686437	1013.558433	1032.891134	1032.917411	1032.615546	1032.037198	1031.12134
10.919	1061.81335	339.3153183	1015.154317	1035.51004	1035.920929	1035.885727	1035.569825	1036.01215
10.9195	1063.03125	343.9571654	1016.651713	1037.986696	1038.85678	1039.120775	1039.197423	1039.35553
10.92	1068.45691	348.6969138	1018.05896	1040.316276	1041.710571	1042.169038	1042.656614	1042.17359
10.9205	1066.70886	353.5373349	1019.385256	1042.494708	1044.471138	1044.898096	1045.869744	1046.18548
10.921	1071.80994	358.4812421	1020.640731	1044.519285	1047.135432	1047.256852	1048.254809	1048.31091
10.9215	1073.20459	363.5314911	1021.836512	1046.389193	1049.711196	1049.332199	1049.546992	1049.51935
10.922	1075.66431	368.6909795	1022.984766	1048.105694	1052.213596	1051.33695	1050.44754	1050.40765
10.9225	1074.78064	373.9626466	1024.098709	1049.671951	1054.655106	1053.503295	1052.102442	1052.33246
10.923	1077.58435	379.3494733	1025.192618	1051.092811	1057.034038	1055.950195	1055.265876	1054.2478
10.9235	1077.76111	384.8544819	1026.281861	1052.374993	1059.328819	1058.620981	1059.02008	1060.22754
10.924	1080.57898	390.4807356	1027.382958	1053.527962	1061.50283	1061.359265	1061.931101	1061.81335
10.9245	1083.02918	396.2313389	1028.513674	1054.565173	1063.51485	1064.036193	1064.26385	1063.03125
10.925	1084.78687	402.109437	1029.693075	1055.505108	1065.326091	1066.582022	1066.4575	1068.45691
10.9255	1084.95398	408.1182159	1030.941588	1056.372159	1066.905042	1068.95649	1068.499287	1066.70886
10.926	1087.06995	414.2609019	1032.281039	1057.19746	1068.232752	1071.112543	1070.986493	1071.80994
10.9265	1089.69201	420.5407616	1033.734689	1058.019663	1069.308557	1072.959033	1073.518628	1073.20459
10.927	1091.45435	426.9611015	1035.32727	1058.885842	1070.160051	1074.397212	1074.940873	1075.66431
10.9275	1091.25391	433.5252679	1037.085012	1059.85235	1070.854743	1075.400379	1075.695963	1074.78064
10.928	1094.78833	440.2366466	1039.035648	1060.985223	1071.506689	1076.034926	1077.028803	1077.58435
10.9285	1093.03541	447.0986624	1041.208378	1062.360229	1072.279824	1076.468512	1078.627684	1077.76111
10.929	1096.18298	454.1147788	1043.63385	1064.062888	1073.392694	1077.055803	1078.844503	1080.57898
