file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
M12_CTRL1,participant_cutoff,34.2,M12,3025.454058115918,3020.632359304563,5951.493851071224,3303.6548359086178,3311.7582263912645,12615.020041585434,3495.60122408,3512.622361761128,12615.020041585434,331.3778546004667,155.78276796141137,175.1935541163136,202.96117302797563,2111.257706879389,2111.257706879389,1596.8246460446371,1663.5013818410616,2.396233574059252,0.2926572549158398,0.2926572549158411,0.7445,0.2705,0.229,0.245,-0.8125181907876099,2511,3052,3510,3826
M12_CTRL2,no_cutoff,none,M12,1527.383234624147,1521.7388041002287,14194.824000000255,3271.5321540404043,3279.0416376262624,15957.274999999907,5440.601206798868,5464.469240793201,15957.274999999907,324.231063519014,199.26519134455208,124.485758576608,254.4499756508958,2096.559082,2096.559082,1508.9629741558072,1614.1189661544586,3.111243390063271,0.4933657202962484,0.4933657202962497,0.8625,0.3715,0.1765,0.3145,-0.3804857311742124,2275,3018,3371,3810
M12_CTRL2,trial_cutoff,33,M12,1527.5139584517792,1524.471663518918,9323.750341965351,3276.4885099532275,3283.9607802675073,11823.03250179824,5431.740436024419,5452.169748498772,11823.03250179824,321.6489768512522,196.68536142062158,124.48309799635254,254.65361497855469,2094.902249255171,2094.902249255171,1508.931810082712,1614.6445546790121,3.113813279231669,0.49418109775328634,0.49418109775328656,0.868,0.377,0.1765,0.3145,-0.3801873025091331,2264,3018,3371,3806
M12_CTRL2,participant_cutoff,34.2,M12,1526.9417166168437,1523.9017099767432,9318.69479447836,3276.669583546531,3284.1587083812756,11848.57246625796,5432.849816165269,5453.313933044085,11848.57246625796,321.64948735182674,196.68539283714793,124.48354818518357,254.63123135282666,2094.835804919967,2094.835804919967,1508.9345662093901,1614.5754859596777,3.1135383418274065,0.4940938331309559,0.4940938331309557,0.868,0.377,0.1765,0.3145,-0.3801913848059785,2264,3018,3371,3806
M12_CTRL2,group_cutoff,26.648,M12,1526.2931710550156,1523.2521110989976,9323.421553749824,3270.0824742225,3277.4784450115153,11668.36113006319,5423.88455972115,5444.171593979951,11668.36113006319,322.2898289423252,197.32838779501907,124.4810879798955,254.82653180397745,2095.05969108829,2095.05969108829,1508.9210201444787,1615.1845407199364,3.11592933385103,0.49485298743900724,0.4948529874390075,0.868,0.377,0.1765,0.3145,-0.3801867836952811,2264,3018,3371,3807
M12_CTRL2,literature_cutoff,50,M12,1526.3023439054105,1523.1787675267828,9257.736666757148,3278.7898264771206,3286.3606623108512,12024.58366823371,5438.370718598067,5459.120221039093,12024.58366823371,321.65214532136747,196.68463125738248,124.4869274466298,254.4933677852036,2094.7703522679417,2094.7703522679417,1508.9565467215255,1614.158982995335,3.1118371334580943,0.49355404409626347,0.4935540440962629,0.868,0.377,0.1765,0.3145,-0.38024469479180983,2264,3018,3371,3806
M12_CTRL3,no_cutoff,none,M12,1658.5216211031168,1651.3191774580325,11028.320000000065,3123.7919580246908,3129.843027160494,15627.685999999987,4678.544452926209,4698.658409669211,15627.685999999987,335.8926627067599,195.44327011098994,139.98901098863,241.56752866460982,2077.396973,2077.396973,1524.8617572111957,1628.614929589527,2.921048852661994,0.4348892150681932,0.43488921506819345,0.803,0.31,0.1965,0.2965,-0.48017747819969064,2394,3014,3407,3824
M12_CTRL3,group_cutoff,26.648,M12,1648.469466357888,1644.4597798054497,6571.539292689646,3119.525783747803,3127.778951283594,13418.11787795322,4684.399468318196,4705.697559718252,13418.11787795322,335.90421523924533,195.44672560668803,139.9963874143548,241.9422425765237,2076.360722360502,2076.360722360502,1526.7164625547894,1629.827948010582,2.9256105585043426,0.436248580022023,0.4362485800220225,0.803,0.3105,0.196,0.2965,-0.48005856361735244,2394,3015,3407,3824
M12_CTRL3,participant_cutoff,34.2,M12,1647.2335550038922,1643.2293100415125,6592.502857911866,3131.087488601725,3139.258291009427,13261.098747404292,4705.558456312402,4726.647820433398,13261.098747404292,335.90022648426014,195.4455590957305,139.99349556154647,241.73218239348256,2076.2372877071452,2076.2372877071452,1524.8757533800494,1629.131485140145,2.9230618124441254,0.4354888052685594,0.43548880526855926,0.803,0.31,0.1965,0.2965,-0.48009644852412153,2394,3014,3407,3824
M12_CTRL3,trial_cutoff,34,M12,1647.1626542125985,1643.1635375774551,6592.212406783132,3131.111209076518,3139.287079893605,13265.969578191289,4705.682576451212,4726.776945404635,13265.969578191289,335.90041035150165,195.44564159193806,139.99359710304344,241.73609980437283,2076.222229893363,2076.222229893363,1524.8761733100287,1629.144354355229,2.9231094162904974,0.4355029897862473,0.435502989786247,0.803,0.31,0.1965,0.2965,-0.4800954588880133,2394,3014,3407,3824
M12_CTRL3,literature_cutoff,50,M12,1643.5099290423964,1639.5815850111426,6582.721705138916,3121.7388063860813,3129.859176160894,13122.408788089524,4694.002599591324,4714.938140793454,13122.408788089524,336.52579503068785,196.07522550335216,139.98949077607259,241.58623156044945,2076.103773320172,2076.103773320172,1524.8606147898647,1628.6562263447638,2.9212867744637445,0.43496006211298616,0.43496006211298655,0.803,0.31,0.1965,0.2965,-0.48013932080436733,2394,3014,3407,3825
M12_CTRL4,no_cutoff,none,M12,4091.2503438596505,4091.1655368421048,15269.53199999989,3273.697865822785,3276.0857303797466,15269.53199999989,2812.3068633663365,2816.0901960396036,13879.638999999966,313.29643275491105,133.2870421494161,179.655177061946,184.43955364020104,2131.851074,2131.851074,1551.0477228316831,1631.5800044957082,2.1569632027003873,0.23712998255879264,0.237129982558794,0.758,0.272,0.2525,0.2335,-0.9980060808350343,2484,3028,3533,3818
M12_CTRL4,group_cutoff,26.648,M12,4048.994644936715,4043.0794620465053,9614.218917458551,3263.0089987059814,3269.4079795303364,10684.579815322068,2816.3201264916834,2829.7174538231275,10684.579815322068,314.58067909631325,134.57364383099738,179.6515888909051,184.8302219580039,2129.935325858388,2129.935325858388,1551.0413887100672,1633.280451083555,2.1615216470031533,0.2381333246923152,0.23813332469231513,0.7585,0.2725,0.2525,0.2335,-0.9980512110831388,2483,3028,3533,3820
M12_CTRL4,participant_cutoff,34.2,M12,4063.600833193335,4057.671496947979,9692.872459205333,3267.5431806081615,3274.0025457582524,10718.585404684418,2816.7065694411135,2830.1821100349616,10718.585404684418,313.9429538502609,133.93186260519656,179.65564721600487,184.59783080291567,2129.991971815036,2129.991971815036,1551.0560103125129,1632.2724481702098,2.158807379292902,0.2375356422471706,0.2375356422471697,0.7585,0.2725,0.2525,0.2335,-0.9980352297330496,2483,3028,3533,3819
M12_CTRL4,trial_cutoff,34,M12,4063.502622763583,4057.5789581534405,9690.857308290433,3267.5245322096416,3273.985838793012,10718.312732535996,2816.732979935529,2830.208349412651,10718.312732535996,313.9429518058982,133.9319028908991,179.65560457532595,184.60203259075143,2129.9787116457246,2129.9787116457246,1551.0558687170487,1632.2907658047388,2.158856433708385,0.2375464373783938,0.23754643737839287,0.7585,0.2725,0.2525,0.2335,-0.9980355917992224,2483,3028,3533,3819
M12_CTRL4,literature_cutoff,50,M12,4065.6014120314403,4059.7274552477365,9787.4892022165,3266.062729922691,3272.4641486907935,10821.09591442789,2813.254684213577,2826.608097848643,10821.09591442789,313.94213049315476,133.93170444284135,179.6551216943182,184.45302867214016,2130.0010254382205,2130.0010254382205,1551.0527168754857,1631.6388675476412,2.1571178825801214,0.23716399385050696,0.2371639938505079,0.7585,0.2725,0.2525,0.2335,-0.9980182643635782,2483,3028,3533,3819
M12_CTRL5,group_cutoff,26.648,M12,3006.992380537803,3004.036209182023,8718.029359170003,3144.368698250934,3149.1614944801167,9008.835025660228,3248.881284787001,3259.569308510778,9008.835025660228,311.08911605203707,159.40780888112795,151.30430164381548,212.50917518478514,2105.0254614845194,2105.0254614845194,1473.7846119773533,1603.17721833185,2.539863362926893,0.3287923497624009,0.3287923497624015,0.764,0.2595,0.232,0.2725,-0.74800597953027,2472,2991,3455,3808
M12_CTRL5,participant_cutoff,34.2,M12,3008.1379908343524,3005.25951366054,8785.678182936274,3146.525720600217,3151.1167110119054,9083.090419009794,3251.807765012609,3262.0813460658533,9083.090419009794,311.08293078004965,159.41149567383098,151.29435129831265,212.29901593046327,2105.4062445359205,2105.4062445359205,1473.7378569401756,1602.3956389561397,2.5373623166120565,0.3281451338309328,0.3281451338309319,0.764,0.2595,0.232,0.2725,-0.7479584344875324,2472,2991,3455,3808
M12_CTRL5,literature_cutoff,50,M12,3007.248683904423,3004.398740449472,8885.822052283445,3149.027588868232,3153.310611925936,9481.302954328014,3256.8895575152674,3266.5991693207466,9481.302954328014,311.07571708504406,159.4128598923129,151.28553548283404,212.19065671619592,2105.7308429670156,2105.7308429670156,1473.6937890318638,1601.9624635298917,2.5360852194244177,0.32781489501442385,0.3278148950144236,0.764,0.2595,0.232,0.2725,-0.7478755250251815,2472,2991,3455,3808
M12_CTRL5,trial_cutoff,33,M12,3008.1257772637787,3005.25453959618,8775.712456576992,3146.2034005617998,3150.8356602806084,9057.431310503278,3251.249523458785,3261.5902628702706,9057.431310503278,311.0842195136702,159.4114989466354,151.29565409580655,212.32156572132214,2105.3672851470046,2105.3672851470046,1473.7441482875906,1602.4813990785517,2.537629938902516,0.32821435814548355,0.32821435814548355,0.764,0.2595,0.232,0.2725,-0.7479671571248812,2472,2991,3455,3808
M12_CTRL5,no_cutoff,none,M12,3024.904433048434,3021.7897264957255,13163.207999999868,3159.5027100737097,3159.4505221130216,13497.619999999879,3261.5415766738656,3263.811082073434,13497.619999999879,309.79014539410406,158.12847250030006,151.28407091184607,212.20302394754205,2107.373047,2107.373047,1475.0931175097191,1601.9628311544118,2.5362525397652553,0.32785815216440917,0.32785815216440983,0.7635,0.2595,0.2315,0.2725,-0.747770718393226,2473,2992,3455,3806
M13_CTRL1,participant_cutoff,31.2,M13,4814.019946588833,4820.785574334313,6671.145578709431,4407.915250106377,4413.175728902667,11472.520672531333,4071.9368800783664,4075.9521196666924,11472.520672531333,288.5239209267361,193.1062774993253,95.02259347876833,271.52852320587965,2441.5401224043467,2441.5401224043467,1368.5273753608103,1911.7243307614012,3.034851587510914,0.46943548207020963,0.46943548207021163,0.9195,0.462,0.194,0.2635,-0.2565143881861378,2161,3085,3473,3794
M13_CTRL1,trial_cutoff,32,M13,4814.454018572555,4821.201402783026,6675.277585326228,4407.659853091403,4412.912002779668,11503.559580236208,4071.1110718557093,4075.126184735653,11503.559580236208,288.5237920679298,193.1061808060478,95.02258389807339,271.5060052648085,2441.5643908871684,2441.5643908871684,1368.5273974198667,1911.6394618535478,3.0345999706457323,0.4693576443345096,0.46935764433450916,0.9195,0.462,0.194,0.2635,-0.25651415491736784,2161,3085,3473,3794
M13_CTRL1,group_cutoff,26.648,M13,4825.878210630742,4832.51870207993,6678.464190815575,4415.98725495834,4421.1941380832,11326.980689562391,4077.9328585274907,4081.957384271466,11326.980689562391,287.7383744586965,192.32117359847922,95.02213687472812,271.6993036493391,2441.046743381258,2441.046743381258,1368.5240136467485,1912.363080269091,3.036758938083027,0.47002573129598135,0.47002573129598,0.9195,0.462,0.194,0.2635,-0.25652052684551224,2161,3085,3473,3793
M13_CTRL1,literature_cutoff,50,M13,4837.405116439592,4843.727742724179,6804.132903129328,4412.609315818939,4417.728517674432,12122.997978823958,4062.262263760667,4066.388950623095,12122.997978823958,287.7400181195061,192.32166990176603,95.0239100752044,271.2919695650159,2441.592223965807,2441.592223965807,1368.534604645162,1910.826158826481,3.0322035786807313,0.4686166433518977,0.46861664335189734,0.9195,0.462,0.194,0.2635,-0.2565378215419825,2161,3085,3473,3793
M13_CTRL1,no_cutoff,none,M13,4911.813634069399,4906.945454258675,13683.837999999756,4444.3106940509915,4443.829760623229,15618.286000000313,4063.3378611825196,4066.432138817481,15618.286000000313,285.39632421315,189.9765810876301,95.02629118458994,271.27706179606986,2443.227051,2443.227051,1367.2769121233935,1910.7633793954374,3.032037670444566,0.46856536365927165,0.4685653636592733,0.917,0.459,0.1945,0.2635,-0.2565386560403356,2166,3084,3473,3790
M13_CTRL2,participant_cutoff,31.2,M13,1672.5476087857417,1665.0550190076258,5969.788128920831,3848.2414044491757,3853.5774457813372,10283.736660033697,6532.274871996589,6553.436888156383,10283.736660033697,312.08977492798624,204.40073751846347,107.16426276920599,263.85785939535793,2257.7291324964744,2257.7291324964744,1547.8097673145944,1758.8651053928133,2.9464944704816407,0.4424989635361307,0.4424989635361313,0.866,0.405,0.1605,0.3005,-0.3075153683106013,2268,3078,3399,3795
M13_CTRL2,group_cutoff,26.648,M13,1667.7505105732487,1660.207634539789,5960.24771117582,3843.0852020372395,3848.3178193833446,10289.791114618303,6526.675662534874,6547.668701620255,10289.791114618303,312.08177644135077,204.39947063995086,107.15727314583867,263.996368863675,2257.2894560612085,2257.2894560612085,1547.7684596634758,1759.324357285744,2.9480437729038322,0.4429644284891469,0.44296442848914763,0.866,0.405,0.1605,0.3005,-0.30750536658449557,2268,3078,3399,3795
M13_CTRL2,literature_cutoff,50,M13,1675.416494072652,1668.076785901792,6018.574771369575,3852.3476291202924,3857.81069166883,10439.317370923003,6537.907534038876,6559.164668876765,10439.317370923003,312.0936054769873,204.40235537919574,107.16670722396884,263.72403278789267,2257.875465032057,2257.875465032057,1547.8239605344652,1758.4386657272617,2.9449939468301856,0.44204838669044,0.44204838669043856,0.866,0.405,0.1605,0.3005,-0.30753806441962533,2268,3078,3399,3795
M13_CTRL2,no_cutoff,none,M13,1659.544982543641,1652.0904738154613,10531.494000000414,3822.380933518006,3829.148987534626,14376.58700000029,6524.241420560747,6548.776601246105,14376.58700000029,315.5385917476929,207.84879619319995,107.16559901731003,263.71002062856695,2258.572998,2258.572998,1547.8276530623054,1758.4579707133335,2.9448061694741963,0.44199201711382713,0.44199201711382713,0.865,0.404,0.1605,0.3005,-0.3076841853272719,2270,3078,3399,3800
M13_CTRL2,trial_cutoff,33,M13,1673.350325163964,1665.8637601742557,5973.194373955717,3849.246999694367,3854.591803936319,10279.905253407545,6533.530747713181,6554.704904652137,10279.905253407545,312.09060348064247,204.40070406195042,107.16517938121801,263.8230922559773,2257.7840041095424,2257.7840041095424,1547.8151701001823,1758.7521659159447,2.9461050663681316,0.44238201131906074,0.4423820113190595,0.866,0.405,0.1605,0.3005,-0.30751967741180725,2268,3078,3399,3795
M13_CTRL3,trial_cutoff,29,M13,3588.605460617944,3587.015927459175,6754.252257609507,4407.147732069195,4412.862258003116,9356.140526339412,5228.193190894913,5241.234112493675,9356.140526339412,278.18615264077255,185.4721015587308,92.28693750312024,264.1623619085392,2321.6349679840846,2321.6349679840846,1444.8726687317942,1833.6346093317866,2.9477533629075676,0.44287716047568165,0.442877160475682,0.9685,0.5275,0.1635,0.2775,-0.27960185267459065,2063,3118,3445,3773
M13_CTRL3,participant_cutoff,31.2,M13,3576.055320491773,3574.62231045618,6767.430423808517,4400.482306484311,4406.291560959802,9333.690673057921,5229.951659363655,5243.047473546015,9333.690673057921,278.90953195264615,186.19350199200755,92.28878771942868,264.10442845116484,2321.6324942817264,2321.6324942817264,1444.8849742300986,1833.4326045555933,2.9471047392066785,0.4426822805226536,0.44268228052265335,0.9685,0.5275,0.1635,0.2775,-0.27961281884453404,2063,3118,3445,3774
M13_CTRL3,group_cutoff,26.648,M13,3588.944329352026,3587.3475114435173,6742.365500737913,4406.518428306226,4412.173151250706,9351.025417759316,5226.592753862732,5239.521193626112,9351.025417759316,278.1826927454719,185.4725598267836,92.28310522748039,264.2472590700083,2321.511383754801,2321.511383754801,1444.8479943658751,1833.9333723102657,2.9487044429535394,0.44316299143190324,0.44316299143190463,0.9685,0.5275,0.1635,0.2775,-0.27958322726515666,2063,3118,3445,3773
M13_CTRL3,literature_cutoff,50,M13,3566.06987542532,3564.675675181112,6896.105692438548,4399.437622903578,4405.4794981011055,9362.770795304328,5237.9024208251285,5251.425852048133,9362.770795304328,278.91676649623685,186.1953197417963,92.29335103906853,263.9648895250761,2321.7101209823104,2321.7101209823104,1444.915880756227,1832.9365979163626,2.9455484344575935,0.442214861352476,0.44221486135247484,0.968,0.527,0.1635,0.2775,-0.2796103827058389,2064,3118,3445,3774
M13_CTRL3,no_cutoff,none,M13,3558.6203818181825,3554.2813393939405,10001.587000000058,4402.310493150685,4401.221800608829,13344.725999999791,5253.740880733944,5255.932357798165,13344.725999999791,279.63802799977395,186.91423312066587,92.29505319920392,263.97497326234594,2324.031006,2324.031006,1444.926807464832,1832.9693920703971,2.9456591993952723,0.44224812023353705,0.44224812023353754,0.9625,0.5215,0.1635,0.2775,-0.2795995177795318,2075,3118,3445,3775
M13_CTRL4,participant_cutoff,31.2,M13,1871.7122089908316,1868.5386591083127,3260.38572775363,3700.770990714526,3706.3456129791243,11947.880838313373,5780.004985743893,5795.524338655975,11947.880838313373,312.06772929511135,205.5583827418453,106.03323158735498,264.25415559408214,2178.310240411998,2178.310240411998,1522.6745412971657,1780.1063166013873,2.9571028055543533,0.44569097872667823,0.44569097872667796,0.937,0.479,0.1645,0.2935,-0.2878289092983743,2126,3084,3413,3787
M13_CTRL4,no_cutoff,none,M13,1876.1670348525472,1873.3626863270767,9629.273000000045,3718.1904245014252,3718.1969444444435,14557.73900000006,5806.563446808511,5809.756756838905,14557.73900000006,311.4087318512721,204.90300361688395,106.02933289626596,264.1163115823782,2180.411133,2180.411133,1522.6568553617021,1779.694009049488,2.9555233642720893,0.445215002892875,0.4452150028928762,0.9325,0.4745,0.1645,0.2935,-0.28797321606254844,2135,3084,3413,3786
M13_CTRL4,literature_cutoff,50,M13,1873.8209500896794,1870.5625654469488,3353.905116743408,3701.4114963261377,3706.800509425498,12238.264665908413,5778.976433385211,5794.195618993818,12238.264665908413,312.0611859267953,205.55544355717552,106.02994024790651,264.120692971894,2178.0614909282513,2178.0614909282513,1522.6579560969783,1779.674737506968,2.955592223642005,0.44523574885082023,0.4452357488508198,0.937,0.479,0.1645,0.2935,-0.28789579595813236,2126,3084,3413,3787
M13_CTRL4,trial_cutoff,29,M13,1870.8921191743093,1867.7715093531792,3247.0574759501033,3701.632924083021,3707.24531824712,11870.786082319217,5782.779006258881,5798.318888235976,11870.786082319217,312.06835785146336,205.5598353519831,106.0323478665792,264.3051806475663,2178.2833836842947,2178.2833836842947,1522.6691635767952,1780.286689988479,2.9576726977031154,0.44586278219869646,0.44586278219869707,0.937,0.479,0.1645,0.2935,-0.28783373629666903,2126,3084,3413,3787
M13_CTRL4,group_cutoff,26.648,M13,1869.0920805777114,1866.0297505380418,3233.839209828293,3702.8123324825024,3708.441811642292,11778.288773291279,5787.345384799803,5802.855522441653,11778.288773291279,312.0670700061525,205.56140372937486,106.02939258198198,264.3802292524929,2178.15700394364,2178.15700394364,1522.6514064436033,1780.5547803980287,2.958509996617128,0.44611525994309276,0.4461152599430929,0.937,0.479,0.1645,0.2935,-0.28784419838639275,2126,3084,3413,3787
M13_CTRL5,trial_cutoff,29,M13,2645.3619667441294,2639.723375970484,5137.675911670085,3754.819893195381,3759.850823479949,8811.501287296414,4943.299039479344,4959.759428219433,8811.501287296414,307.93525825198185,200.3482064715516,107.1524832705037,266.06674339908744,2243.483098524479,2243.483098524479,1489.8499806342436,1779.4417252573367,2.9726124401053413,0.4503784260483706,0.45037842604837075,1.0095,0.538,0.1755,0.296,-0.28787379718394907,1981,3057,3408,3784
M13_CTRL5,participant_cutoff,31.2,M13,2638.812104503192,2633.257349902097,5144.622117359191,3748.289971924611,3753.428206758043,8791.834971011616,4939.95138508095,4956.574682640355,8791.834971011616,308.62225774290783,201.029427778,107.15827282827541,266.01053504397515,2243.539540717898,2243.539540717898,1489.883533318462,1779.2453277349998,2.9719851613492376,0.4501883689745186,0.4501883689745183,1.0095,0.538,0.1755,0.296,-0.28786891069654397,1981,3057,3408,3785
M13_CTRL5,literature_cutoff,50,M13,2639.2255362307296,2633.3999915325708,5134.901228925446,3744.5239996891005,3749.446794857694,8847.485463576624,4928.32377447264,4944.758285918976,8847.485463576624,308.62324290512356,201.0254251895889,107.16338828115373,265.87403275569113,2243.3098822374304,2243.3098822374304,1488.171552872741,1778.7569104308166,2.9704653968827865,0.4497280669764531,0.4497280669764531,1.0095,0.5375,0.176,0.296,-0.2878387271215621,1981,3056,3408,3785
M13_CTRL5,no_cutoff,none,M13,2644.1137393617028,2639.0075664893616,10350.341999999946,3758.520774725275,3759.236428571428,13841.553000000073,4948.910107954545,4955.844531249999,13841.553000000073,307.938098992389,200.340327823375,107.162590364857,265.88023948659315,2244.808105,2244.808105,1488.1643682102274,1778.7611266159051,2.9705407416024956,0.44975088162692684,0.44975088162692856,1.008,0.536,0.176,0.296,-0.2878137187213241,1984,3056,3408,3784
M13_CTRL5,group_cutoff,26.648,M13,2637.2100846932426,2631.769258218771,5119.7209112960845,3750.12598015066,3755.0966437675356,8820.491342034657,4945.480090086403,4961.633465282876,8820.491342034657,308.6087902421209,201.03227389349655,107.14197028289865,266.14887370605,2243.2354399134224,2243.2354399134224,1489.7897282345205,1779.7294751988964,2.973528938732768,0.4506561849888492,0.4506561849888493,1.0095,0.538,0.1755,0.296,-0.28788097782338,1981,3057,3408,3785
M14_CTRL1,participant_cutoff,31.2,M14,2134.988616888545,2126.97017872552,6054.708749265876,6697.401538947275,6762.755897493457,72942.20071463776,10721.969035234855,10852.046551853793,72942.20071463776,287.5049929871871,146.71793260347005,140.13097863039127,271.136676703858,2419.7657629480177,2419.7657629480177,2018.7381049047356,1985.922176462542,3.0335600682130073,0.46903601872866996,0.4690360187286697,0.5875,0.219,0.123,0.2455,-0.29354131509265297,2479,2917,3163,3380
M14_CTRL1,group_cutoff,26.648,M14,2141.7124859938413,2133.8930056046133,6030.273497999646,6694.826440543103,6759.162125274058,68354.72412830475,10694.930603041847,10822.657667655716,68354.72412830475,287.4717716316907,146.71879266001844,140.09728791701454,271.2629955711168,2419.7398416756705,2419.7398416756705,2013.8413277920927,1986.4866553404172,3.0349509475499024,0.4694662208987793,0.46946622089877876,0.5875,0.2185,0.1235,0.2455,-0.29360148535684477,2479,2916,3163,3380
M14_CTRL1,literature_cutoff,50,M14,2119.725715385065,2111.5371210285048,6099.991130675189,6649.864779987706,6712.848774306377,84509.25399861438,10697.284108198264,10823.856726825132,84509.25399861438,288.21450393720784,147.484997671796,140.0730424512489,270.9706409171296,2419.883682274819,2419.883682274819,2027.6409234026144,1985.1350640801786,3.0317496028945565,0.46847633306071873,0.4684763330607172,0.5875,0.22,0.122,0.2455,-0.2934060086036024,2479,2919,3163,3381
M14_CTRL1,trial_cutoff,15,M14,2069.45391096023,2059.6513861688663,5776.192658819724,6531.44430909814,6581.746131141073,48560.19151732116,10424.575373608905,10527.318836913637,48560.19151732116,287.9111880803334,148.1843320532128,139.068873749138,272.2725422328939,2418.321446185877,2418.321446185877,1987.5637360824544,1990.304425705794,3.0462680373150115,0.47297395286274474,0.4729739528627457,0.588,0.217,0.1255,0.2455,-0.29351420411415685,2478,2912,3163,3382
M14_CTRL1,no_cutoff,none,M14,2118.939963470318,2100.571447488584,13521.973000000231,6638.146419006478,6687.000514038876,104393.67599999974,10694.319426229507,10803.50856967213,104393.67599999974,288.92895164278207,148.25555162519797,140.01664075384787,270.9419152168577,2421.900879,2421.900879,2027.1779965532787,1984.9981167510205,3.0314412775588258,0.4683810509320839,0.468381050932082,0.5875,0.22,0.122,0.2455,-0.2933746819042665,2479,2919,3163,3382
M14_CTRL2,participant_cutoff,31.2,M14,809.3701701013048,804.7096200403527,4517.854506284464,5679.311417167341,5731.073712192894,54909.72149910522,10865.996810384013,10977.851729038284,54909.72149910522,306.1941520514218,168.94446226980176,136.58365245304466,270.87516936291206,2313.391296292647,2313.391296292647,1989.0233598293664,1926.5627124881112,3.0338162176289867,0.46911523151624107,0.4691152315162416,0.927,0.545,0.123,0.259,-0.27739283648306073,2146,3236,3482,3744
M14_CTRL2,trial_cutoff,17,M14,808.181625876891,801.0753303695769,4497.1196964974515,5652.54214324079,5697.39029106587,47624.464468464954,10828.97576058528,10929.339745035699,47624.464468464954,307.85387590101794,171.01586293130393,136.1714964466792,271.738449342771,2315.0533576512526,2315.0533576512526,1976.6982751580747,1929.4765297126578,3.0435390883423126,0.4721269206048702,0.4721269206048709,0.927,0.544,0.124,0.259,-0.277214639325351,2146,3234,3482,3747
M14_CTRL2,no_cutoff,none,M14,826.5909425287342,801.7054329501907,8786.865000000224,5720.408426035503,5750.799118343197,72946.90000000002,10912.629414634148,11001.666808943093,72946.90000000002,305.578282394098,168.23129620257987,136.68064600433487,270.6586864183173,2316.27002,2316.27002,1989.810048439024,1925.802390901354,3.031366266720923,0.46835787171322857,0.46835787171322885,0.925,0.543,0.123,0.259,-0.2775010918179998,2150,3236,3482,3743
M14_CTRL2,literature_cutoff,50,M14,805.9372888584322,801.7915588258498,4556.656372718047,5668.37394289002,5724.274013642239,57326.77549243672,10827.300636801583,10946.907837654751,57326.77549243672,305.53746045379575,168.2354573045668,136.63567598710105,270.68647434727717,2313.1917292592493,2313.1917292592493,1989.464850859514,1925.91484077624,3.031680307778595,0.4684549178681202,0.46845491786812055,0.927,0.545,0.123,0.259,-0.2774826228518679,2146,3236,3482,3743
M14_CTRL2,group_cutoff,26.648,M14,806.4277004149077,801.3798112102303,4539.742548507638,5660.662916026796,5711.569829566563,54414.850155906286,10850.353410766336,10961.081922362155,54414.850155906286,306.8787364513324,169.65421352244036,136.55837577736202,271.0143404291078,2313.5661548667335,2313.5661548667335,1988.8213078845333,1927.0604265602617,3.035379634013223,0.4695988543619902,0.4695988543619896,0.927,0.545,0.123,0.259,-0.27737600685949165,2146,3236,3482,3745
M14_CTRL3,no_cutoff,none,M14,2509.320009708734,2498.300495145628,8772.949000000022,6062.133529411763,6120.289390756301,95710.44900000002,8772.798659259259,8883.73277037037,95710.44900000002,276.02679305429996,130.85516391859005,144.57816885996198,258.35425471860407,2325.010986,2325.010986,1953.568685844444,1906.7175952003968,2.878700346254123,0.422370829945138,0.4223708299451392,0.8775,0.49,0.135,0.2525,-0.3404957260936565,2069,3049,3319,3525
M14_CTRL3,literature_cutoff,50,M14,2507.214431754341,2499.0271641202417,5410.034131151624,6069.579038201876,6137.3405625691275,82024.39714083192,8777.501949376016,8902.995765818097,82024.39714083192,276.0229848542921,130.85411157158873,144.57605021237416,258.38543871283906,2323.4693018418398,2323.4693018418398,1949.5752312616974,1906.8178567651692,2.8790604879178288,0.42247651850609813,0.4224765185060984,0.878,0.49,0.1355,0.2525,-0.34047565522066425,2068,3048,3319,3525
M14_CTRL3,trial_cutoff,46,M14,2508.0740253827184,2499.8371096591227,5392.114956561476,6044.099732067568,6112.253394434459,80409.26841537165,8732.001191761585,8858.222968839327,80409.26841537165,276.0230500339241,130.8539613227334,144.5763235237561,258.39548137628424,2323.4381064541367,2323.4381064541367,1949.5887513054356,1906.8611065782814,2.8791705734122193,0.4225088272580452,0.4225088272580446,0.878,0.49,0.1355,0.2525,-0.34048278532683673,2068,3048,3319,3525
