sport,cutoff_type,jump_type,trial_num_in_block,overall_recording_number,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
FHOC,literature_cutoff,CMJ,1,3,50,P36,-988.6848045239645,-990.9644925470575,2942.373951046844,1412.237840466689,1417.133552470083,6352.942708024813,4604.816060292098,4619.253115033415,6352.942708024813,231.82355491957452,142.03935602227065,88.93275867560992,153.59111276283804,1242.5727696496483,1491.8407112386856,1117.9053241176985,1100.9523737053107,2.3732208479765426,0.2870630577609837,0.2870630577609842,0.831,0.314,0.185,0.332,-0.3836595214597023,1168,1482,1667,1913
FHOC,literature_cutoff,CMJ,3,5,50,P36,-475.66105938978075,-476.7682154715749,2146.2388979885727,1336.987019762532,1341.7338290011878,5597.77163168462,3589.598224922688,3601.6198648508353,5597.77163168462,230.78997615699694,144.2457391698003,85.80419991635574,157.14230558095161,1252.8546932149109,1376.6222334297968,1053.1892448129252,1097.3306698658746,2.4281739359878136,0.30051114492408515,0.300511144924086,0.888,0.34,0.206,0.342,-0.3960971777512618,1111,1451,1657,1913
FHOC,literature_cutoff,CMJ,4,7,50,P36,-214.5073642616032,-213.54948946716829,3143.645049891551,1337.9747955630023,1342.030265233084,4593.419707194087,3205.3472047859955,3213.128555084803,4593.419707194087,221.5971797102813,141.80595215335896,79.11266588921768,156.22028196744114,1259.8599002020214,1317.3544324170234,1010.4373123853153,1085.9828336816495,2.4108892288038186,0.2962480567564868,0.29624805675648713,0.913,0.352,0.212,0.349,-0.3918812701626822,1086,1438,1650,1905
FHOC,literature_cutoff,CMJ,5,10,50,P36,-867.0886961946469,-868.2857921000383,2811.697281655739,1418.1340431711749,1423.8834615274513,7494.057922529872,4553.967468856497,4569.2490484496175,7494.057922529872,233.69729566417524,143.55979095618235,89.31579354974635,154.38888499535062,1241.619015388284,1457.6398672013538,1132.8068163046066,1097.7600048875822,2.38768324568165,0.29057244045407027,0.2905724404540704,0.837,0.322,0.18,0.335,-0.38266547000509055,1162,1484,1664,1911
FHOC,literature_cutoff,CMJ,6,13,50,P36,-402.1805290393434,-403.171643293019,2501.1447353962576,1299.1077939707757,1303.1215168093318,5302.460460520699,3456.243705921405,3466.6032748338434,5302.460460520699,229.16014959209625,143.43267891784168,85.00450760981758,158.37651988523257,1251.3453330556638,1358.8413656703399,1043.5994824412383,1087.8100397696933,2.446158817013577,0.30497925372340784,0.30497925372340784,0.886,0.325,0.209,0.352,-0.4031866670852235,1113,1438,1647,1912
FHOC,literature_cutoff,CMJ,7,17,50,P36,-416.88740029751517,-417.20120214279734,3467.628168011899,1193.2313508253537,1197.4024627963151,4918.559149293811,3236.5659094252273,3246.428638481377,4918.559149293811,234.5745888869974,143.6053778094477,90.2462651031988,153.14816762003,1239.4791531963203,1357.6752385603531,1040.9096197183878,1047.391442603116,2.367471173420453,0.2856737898561069,0.285673789856107,0.929,0.334,0.223,0.372,-0.42571817174567406,1070,1404,1627,1910
FHOC,literature_cutoff,CMJ,8,19,50,P36,-755.655396078324,-756.8679471987828,2266.0500560468063,1234.0902464196424,1238.4595741255778,5194.8968593406025,3790.9614585184786,3802.503635344321,5194.8968593406025,235.75954952913608,146.89335908497702,88.08319744602024,157.70892122520917,1216.3009661249112,1419.936178632259,1061.9568123539473,1079.4037193789889,2.4381558114489508,0.3029869399032768,0.3029869399032772,0.902,0.339,0.207,0.356,-0.41302782452050374,1097,1436,1643,1909
FHOC,literature_cutoff,CMJ,9,20,50,P36,-794.225870912012,-795.8864261199508,3553.6225893244846,1212.7348968465433,1216.8643401403472,6602.432150730747,3987.06301698337,3999.196281735465,6602.432150730747,236.18157936827532,143.60321795061316,91.76454112870542,153.76741875080103,1225.1713875621326,1454.261463169809,1087.5922959017178,1054.8738769301917,2.372646702964364,0.2869241782409616,0.2869241782409616,0.941,0.368,0.204,0.369,-0.43414488866881545,1058,1426,1630,1912
FHOC,literature_cutoff,CMJ,10,21,50,P36,-356.6094946074297,-357.51993087814117,5006.469567381078,1249.0046340598435,1252.2313246789724,5006.469567381078,3333.356920357267,3341.9542848746746,4287.278302283725,227.54316826916082,139.1515469698768,87.66314263534146,150.33331803549305,1262.3563064705081,1364.4833069790557,1038.8326736514193,1039.7557692232904,2.3223507863974366,0.27488854103367955,0.27488854103367955,0.916,0.324,0.218,0.374,-0.42362125032811887,1083,1407,1625,1908
FHOC,literature_cutoff,CMJ,1,3,50,P37,-972.2731984336475,-974.9830899573903,3546.890442825854,1591.768414882559,1599.2751266125485,7850.94407930586,5412.69317198122,5435.4246258148105,7850.94407930586,200.74181633334558,128.12584878222418,71.78950852334286,140.53623030088738,1179.0797349825573,1405.3097436055114,1046.763757209462,1053.0832163545106,2.398271168493068,0.2931551782683541,0.2931551782683541,0.799,0.351,0.153,0.295,-0.3404066695444436,1200,1551,1704,1932
FHOC,literature_cutoff,CMJ,2,4,50,P37,-599.482762226867,-598.809873509511,2314.458004662185,1395.1955796168422,1396.4616627845792,6962.602059059718,3699.9275497264125,3701.879033735782,6962.602059059718,191.83030704379127,129.37420581243873,61.74255401426153,139.93714501935645,1155.0630023610638,1293.6465288364573,896.6971858406537,1051.025122120234,2.387696837393909,0.29057574858821994,0.29057574858822016,0.882,0.394,0.193,0.295,-0.3271509862465833,1117,1511,1704,1927
FHOC,literature_cutoff,CMJ,3,5,50,P37,-988.5810543326269,-987.4146189489487,2431.189343748265,1551.1795176183891,1553.727631915398,6990.802961773588,4922.134458571555,4926.516437608077,6990.802961773588,196.7690385777555,130.3162514295191,65.64100250020613,143.6631097589268,1171.2486828090805,1389.8924167752905,975.8645276957867,1081.6447589374434,2.448541652532794,0.3055737117323153,0.3055737117323156,0.848,0.398,0.165,0.285,-0.3253752514349553,1151,1549,1714,1933
FHOC,literature_cutoff,CMJ,4,6,50,P37,-648.9698904489372,-647.4425832228418,2604.980229248875,1510.287848274568,1514.3848233019908,8540.110428888758,4479.2672390193875,4486.897507273636,8540.110428888758,193.98322547656477,130.3374495576977,62.892643852811894,145.1098348474948,1178.7583709300043,1333.053190081722,951.6826491861111,1065.43649382981,2.4753625471035754,0.3123047777575484,0.3123047777575488,0.824,0.359,0.168,0.297,-0.333601894736138,1175,1534,1702,1933
FHOC,literature_cutoff,CMJ,5,11,50,P37,-634.5098553041015,-630.0962444316184,3221.3708764335606,1355.970927339899,1359.2812265553496,5846.310946451442,3912.167300840615,3914.0607156122974,5846.310946451442,201.3690762839543,131.70817426781338,68.91770521512186,145.12994795025344,1164.8098369483575,1334.9870721481398,939.9588086863245,1050.815739371728,2.4748441428119663,0.3121739822227674,0.31217398222276826,0.847,0.351,0.19,0.306,-0.364564286292532,1152,1503,1693,1937
FHOC,literature_cutoff,CMJ,6,13,50,P37,-898.2908807018331,-897.9107700919417,2698.1566502770875,1447.9388858269076,1452.427996266635,8033.43790528219,4813.661348525874,4824.044917054831,8033.43790528219,206.72423976943517,132.7311665121988,73.1837028537115,146.09151559113968,1167.9501046883543,1384.9135295594365,1012.9280863143736,1055.3409745033296,2.4928820226709942,0.3167411202322236,0.3167411202322243,0.857,0.383,0.168,0.306,-0.3534934918445209,1142,1525,1693,1934
FHOC,literature_cutoff,CMJ,7,15,50,P37,-1371.9063075032063,-1369.9753729297142,2616.488795092213,1432.299270389634,1438.0154105398146,7787.069260231103,5221.315140518651,5232.145814394476,7787.069260231103,212.3099451168488,132.49109706912859,78.93990124201251,145.34634681692847,1143.149279908666,1457.9152823465079,1047.636733505121,1079.2089200946948,2.479152139345302,0.3132617395525172,0.3132617395525166,0.791,0.333,0.168,0.29,-0.3535464021677943,1208,1541,1709,1936
FHOC,literature_cutoff,CMJ,8,16,50,P37,-1211.1813322103242,-1210.477489864861,2451.5978193640476,1484.2574801281544,1489.6485508598346,8222.090070532693,5137.713701671273,5149.457943408367,8222.090070532693,207.65783792508725,131.08406297427524,75.72250110974693,141.65488476556067,1154.1972151033833,1426.8730192711566,1033.9930027010842,1062.4570423799998,2.4156041779932274,0.29740792786637793,0.29740792786637804,0.819,0.361,0.166,0.292,-0.3420417209095067,1180,1541,1707,1932
FHOC,literature_cutoff,CMJ,9,20,50,P37,-885.6693856756401,-885.1078296612312,1697.9688585331896,1439.021064147189,1443.6187165091596,7241.119891817332,4418.365721104034,4428.136071658569,7241.119891817332,199.97223958807473,129.14172483484657,70.06143157411927,142.26751041998023,1146.8385330225576,1344.8577630433756,979.9927658333795,1067.6936196557804,2.4266586979964178,0.3001362098145601,0.30013620981456,0.835,0.371,0.174,0.29,-0.33160066093260787,1164,1535,1709,1932
FHOC,literature_cutoff,CMJ,10,21,50,P37,-1131.6146269567555,-1131.4547187662708,2753.968351398362,1402.2061763138943,1405.8529687831694,7682.766033787862,4604.287411216364,4612.340705796199,7682.766033787862,207.57146163961482,131.16821173290907,75.56548514084321,142.1706360818619,1153.2787580818451,1413.5981391281705,993.2200882315593,1057.8007344324703,2.4225037747237494,0.29910930369779887,0.2991093036977992,0.798,0.32,0.182,0.296,-0.3451714548350929,1201,1521,1703,1933
